article_id	talk_page_id	talk_page_title
34133572	34133572	User_talk:Binksternet/Archive16
12557549	12557549	User_talk:Fortviews
42253028	42253028	User_talk:Chocoballzz
20422624	20422624	Talk:Northwood
18907538	18907538	User_talk:Bobdillian
32399136	32398965	Talk:Petr_Hořava
26855741	26855741	User_talk:205.250.253.205
40477007	40477007	Talk:MAIK
34277685	34277685	User_talk:2.126.38.238
23140907	23140907	Talk:Lightswitch_(Dredg_song)
21336019	21336019	Talk:Business_cycle/Archive_1
37416070	37416070	Talk:Big_Brother_9_(U.S.)/Archive_5
32075047	32075047	User_talk:95.145.126.67
21972809	21972809	Talk:Second_Thoughts_on_James_Burnham
42118470	42118470	User_talk:112.198.134.34
20239717	20239717	User_talk:72.38.202.177
32323848	32323848	User_talk:60.53.82.127
42660189	42660189	User_talk:Jimmydoran
20700133	20700133	User_talk:Leelegal
42262021	42262021	Talk:Symphlebia_juvenis
5989760	5989760	Talk:Brazilian_football_match-fixing_scandal
11713087	11713087	User_talk:87.16.131.25
26420979	26420979	User_talk:124.148.75.121
21665944	21665944	User_talk:222.154.174.120
36485191	36485191	User_talk:Busterkeaton
17380442	17380442	Talk:National_Technical_Information_Service
33502629	33502629	User_talk:65.84.209.22
39854312	39854312	Talk:LYaPAS
6468269	6468269	Talk:The_Atlas_of_Middle-earth
25743138	25743138	User_talk:99.252.191.136
35354367	35354367	Talk:Al-Nahda_Club_(Saudi_Arabia)
39933327	39933327	Talk:Mark_E._Casse
3008838	3008838	Talk:Ghost_light_(disambiguation)
38001983	38001983	Talk:Eien_Yori_Nagaku/Drive_me_crazy
17435392	17435392	User_talk:72.95.183.68
46068105	46068105	User_talk:Schoenfeld~enwiki
20525398	20525398	User_talk:75.25.161.211
8555144	8555144	User_talk:Tylerkevin
47386611	47386611	User_talk:ATVUK
44342323	44342323	Talk:Bir_El_Qutt_inscriptions
38585435	38585435	User_talk:Silverscouse
36579922	36579922	User_talk:Granichk
47239512	19661802	Talk:Rachel_Jessica_Huxtable
18275621	18275621	Talk:Kursaal_Congress_Centre_and_Auditorium
8513812	8513812	Talk:Mountain_High
33519326	33519326	User_talk:The_Warrior_1
8472284	8472284	Talk:Rabbit_at_Rest
4036845	4036845	User_talk:John_H,_Morgan
5921245	5921245	Talk:Hermann_Witsius
33658699	33658699	User_talk:78.21.68.199
14484590	14484590	Talk:Dynamo_Apeldoorn
38566788	38566788	User_talk:65.8.9.228
23454981	33782292	User_talk:124.105.11.210/Archive
23454981	23454981	User_talk:124.105.11.210
21377445	21377445	Talk:Björn_Rehnquist
5331750	5331750	User_talk:68.45.92.89
24449927	24449927	Talk:Henry_Marten_(educator)
22983167	22983167	User_talk:BriGib
25269300	10983773	Talk:James_Hobler
36494126	36494126	Talk:Terence_Soall
43171134	43171134	User_talk:Nehakumar01
7615791	7615791	User_talk:Dgalmavs07
28805034	28805034	Talk:Mike_Hinton
34510769	34510769	Talk:Brigade_93
26089496	26089496	User_talk:142.22.208.130
8937769	8937769	User_talk:LonelyStorks
32309566	32309566	Talk:Breckinridge_family
18407283	18407283	Talk:Okpella
26047893	26047893	Talk:Tinja,_Tunisia
19559751	19559751	User_talk:TURTLEFEATHERCENTRE
40946016	40946016	User_talk:Ns25
36818789	24167482	Talk:Stadion_pod_Borićima
9204996	9204996	Talk:Winfield_Scott_Chaplin
44542294	44542294	Talk:Human_rights_in_ISIL-controlled_territory
20253002	20253002	Talk:Bishop_of_Argyll_and_the_Isles
37560112	37560112	User_talk:Marijakirk/Schedule_consult
16983187	16983187	User_talk:Danny2wise
6706904	6706904	Talk:Twins_(2001_EP)
11479371	11479371	User_talk:203.88.121.128
29721713	29721713	Talk:Goethe_Way
17420015	17420015	User_talk:Fozzy1994
33950541	33950541	User_talk:M1sawamama
18531555	18531555	User_talk:199.44.20.126
14278298	14278298	User_talk:Pall_Roobens_Ronaldmc
36195829	36195829	Talk:Janine_Moon
39731412	39731412	Talk:Miankuh,_Kermanshah
42120302	42120302	User_talk:Garret_Dimm
26226257	26226257	User_talk:72.71.206.213
33963581	33963581	User_talk:68.202.20.77
39929041	39929041	Talk:Vicaut
44484455	44484455	User_talk:106.77.105.191
23142517	23142517	Talk:Igor_Mordvinov
21483539	21483539	Talk:Terry_Angus
27949410	6360361	Talk:Thank_You_Baby!_(For_Makin'_Someday_Come_So_Soon)
21060583	21060583	Talk:Miss_Pooja
39431768	39431768	Talk:The_Bob_Mathias_Story
26932412	26932412	User_talk:79.35.20.156
4489553	4489553	Talk:JD_Edwards
20213591	20213591	User_talk:66.65.90.188
35009067	35009067	User_talk:205.208.113.181
42352122	42352122	Talk:Allium_narcissiflorum
33019776	33019776	Talk:Alan_Key
43991247	43991247	User_talk:163.6.193.33
21399081	21399081	User_talk:75.91.92.234
4593105	4593105	User_talk:82.25.197.231
5156178	5156178	Talk:PubMed
34943696	34943696	User_talk:Fray_love
19873941	19873941	User_talk:BobTheMunster
31750051	31750051	Talk:United_States-Japan_Security_Treaty
29361957	18369986	Talk:Belgrano_Norte_Line
27648819	27648819	User_talk:E2enetworkz
6025155	6025155	Talk:Peter_Lalor
13254682	13254682	Talk:Air_Hawk_and_the_Flying_Doctors
18253038	18253038	User_talk:Wikipedian2
5403392	5403392	User_talk:Spassky
18108128	18108128	Talk:Shim_(computing)
27509668	27509668	Talk:Personal_life_of_Wilt_Chamberlain
23116654	23116654	Talk:Nicolaes_Boddingius
23132464	23132464	User_talk:99.192.73.204
5272267	5272267	User_talk:Infomanw
24113688	24113688	Talk:Version_of_the_Truth
43845794	43845794	User_talk:Rajesh.anand1
12257316	12257316	User_talk:Sandman482
7953532	7953532	User_talk:84.75.247.156
42857261	42857261	Talk:Shadow_To_Shine
40319797	40319797	Talk:Ratings_for_The_NHL_on_ABC
23094783	23094783	User_talk:Maxjammett
20764198	20764198	User_talk:65.8.190.136
42153676	42153676	User_talk:Ankireddyavinash
45892931	45892931	User_talk:Jack_the_builder~enwiki
35138731	35138731	Talk:Marasmiellus_hapuuarum
26714681	26714681	User_talk:90.192.12.249
4882661	4882661	User_talk:72.79.105.142
18276764	18276764	Talk:Sirens_F.C.
9881529	9881529	Talk:McLaren_F1_GTR
42579469	42575408	Talk:Shamkir_Chess
40570245	40570245	User_talk:86.144.64.89
35299216	35299216	User_talk:121.216.184.151
39682257	39682257	User_talk:5.69.184.164
32392816	32392816	User_talk:Spoziuk
42647849	42647849	User_talk:86.3.58.94
5741542	5741542	User_talk:Panni_au
23409040	23409040	User_talk:Consultingajudge
9816706	9816706	Talk:Anthony_B._Pinn
37985345	37985345	User_talk:Limbsoup
30897417	30879130	Talk:NRL_All_Stars_team
31930764	31930764	Talk:Corderoite
29301285	29301285	Talk:Antosia
29102821	29102821	Talk:Mickey_Reichenbach
22590339	22590339	User_talk:24.180.154.150
8560299	8560299	User_talk:Susana_G._Baylon
28023053	27777828	User:TeleComNasSprVen/The_Piggy_Bank/1¢
40138059	40138059	User_talk:Tangopower
22463821	22463821	Talk:Evan_Turner/GA1
41055883	41055883	Talk:25C-NBOH
8312711	8312711	User_talk:Vidy7
28999201	44053882	User_talk:Mattsenate/The_Network_of_Global_Corporate_Control
28999201	28999201	User_talk:Mattsenate
11280876	11280876	Talk:Anlaby_with_Anlaby_Common
44937146	44937146	User_talk:88.112.59.4
28738632	28738632	User_talk:Jblantziv
13791946	13791946	Talk:Pleasant_Run_Township,_Lawrence_County,_Indiana
20337723	20337723	User_talk:78.41.7.35
25506882	25506882	User_talk:71.185.226.79
47259087	47259087	User_talk:203.160.68.38
16585350	16585350	User_talk:Pk361
26186458	26186458	Talk:Aero_Pictorial
46504901	46504901	Talk:KSAFA_Jackie_Bell_Knockout_Competition
13193134	13193134	User_talk:Twisted53
33614420	33614420	User_talk:Rahulkguy
14711479	14711479	Talk:Ghost_Train_(TV_series)
39443144	39443144	User_talk:71.222.129.117
34737281	34737281	User_talk:223.25.25.9
15511276	15511276	Talk:China_Legal_Publishing_House
34798635	34798635	User_talk:217.43.96.98
20570458	20570458	User_talk:86.164.110.124
29232043	29232043	Talk:Our_Lady_Star_of_the_Sea_and_St_Winefride,_Amlwch/GA1
39699039	39699039	User_talk:78.56.137.234
45487041	45487041	User_talk:98.228.235.99
15122928	15122928	Talk:1995_in_New_Zealand
21918106	21918106	Talk:Lago_di_Gramolazzo
29745020	29745020	Talk:Cape_Garcia
29471013	29471013	User_talk:EBLEX
44852733	44852733	User_talk:Russell_Crawford
11202384	11202384	Talk:Congo_River,_Beyond_Darkness
35087462	35087462	Talk:Kingfisher_Airlines_financial_crisis
25704760	6058355	Talk:Constantine_(Briton)/Archive_1
25704760	10974148	Talk:Constantine_(Briton)
46911817	46911817	User_talk:Briannajlewiscutiesexy
25347282	25347282	User_talk:Looklikeicare04
30161694	30161694	Talk:List_of_solar_eclipses_in_the_18th_century_BC
37010753	37010753	Talk:Pa-ye_Takht
46532480	46532480	User_talk:FdrcMrivc
23389593	23389593	User_talk:86.25.0.22
9695725	9695725	Talk:Carmel_School,_Perth
3108007	3108007	Talk:Namur,_Belgium
26215556	26215556	Talk:Fried_Egg_Records
9938201	9938201	Talk:Gonnoi
46857422	46857422	User_talk:179.53.37.11
25717433	25717433	User_talk:Director17bounce
46804732	46804732	User_talk:192.30.95.20
19191386	19191386	Talk:1993_Topper_South_American_Open_Tennis_Championships
1357561	1357561	User_talk:Gukarma
20264769	20264769	Talk:CAIT
24353164	24353164	User_talk:FrankFlorez
45442147	45442147	User_talk:24.164.140.177
26676130	26676130	User_talk:71.177.6.109
25850604	25850604	User_talk:110.55.177.65
10215304	10215304	Talk:Air_Equator
5903804	5903804	User_talk:JjJjJj
18240044	18240044	User_talk:Rhicks1985
38175902	38175902	Talk:Sarnen_railway_station
28432078	28432078	User_talk:Shoresy2953
44185849	44185849	User_talk:99.8.90.154
41742699	41742699	User_talk:Likunbmss1
35659914	35659914	Talk:Mylothris_bernice
41493295	31545021	Talk:Hofstadter_Committee
40892192	40892192	User_talk:Popcorn12345678910
24815544	24815544	Talk:Councils_of_Quierzy
10862148	10862148	User_talk:Osulinebacker47
18133403	18133403	Talk:Lake_Guardian
13957792	13957792	User_talk:24.153.213.152
41261848	41261848	User_talk:Everyonethinksitisme
31587189	31587189	Talk:2012_World_Men's_Curling_Championship
36505049	36505049	Talk:Dorumlar,_Serik
32874662	32874662	Talk:Captain_Brown
45804285	45804285	User_talk:Corvanbaalen~enwiki
23508114	23508114	User_talk:203.206.246.188
23877954	23877954	Talk:Psycho_Thug
34973069	34973069	User_talk:ELClinkscale
30249387	30249387	User_talk:Theend123
24442763	24442763	User_talk:67.171.46.22
47083736	47083736	User_talk:Tinucherian/Archives/2015/June
42576562	42576562	User_talk:Mluz2012
36610982	36610982	User_talk:86.179.72.142
42176284	42176284	User_talk:94.174.202.68
33522917	33522917	User_talk:174.66.155.11
30666931	30666931	User_talk:Helping-irish-startups
26261655	26261655	User_talk:Bakedfx
26284130	26284130	User_talk:Lobizao
33727051	33727051	Talk:P._K._Abdu_Rabb
21928958	21928958	Talk:Derek_Colanduno
41626797	41626797	User_talk:Johnbo69
46947634	46947634	Talk:Daegu_Samsung_Lions_Park
16912895	16912895	User_talk:Lusule
38314380	38314380	User_talk:Pcchiro
8063683	8063683	Talk:Cryptochiridae
40364276	40364276	User_talk:Heredianisimo
37165454	37165454	Talk:1972–73_Western_Football_League
37564358	37564358	Talk:Carabus_hummeli
29698266	29698266	Talk:Wilhelm_Michaelsen
15916164	7288307	Talk:Berlin_Jungfernheide_station
39026753	39026753	Talk:Innominate_bone
36695346	36695346	User_talk:99.182.241.213
35645405	35645405	User_talk:67.230.145.236
18337800	18337800	Talk:Esteban_Mellino
36050854	13597038	Talk:Ambrose_of_Optina
37689489	37688480	Talk:Trouble_Man
36285608	36285608	Talk:Yeh_Khula_Aasmaan
46013836	46013836	User_talk:Mpedersen86~enwiki
6982640	6982640	Talk:The_Rise_and_Fall_of_Ziggy_Stardust_and_the_Spiders_from_Mars/Comments
45772816	45772816	User_talk:Bodini~enwiki
6624353	6624353	Talk:Sihem_Bensedrine
32447016	32447016	User_talk:Juliaclaret
27233495	27233495	Talk:Ali_Rıza_Pasin
35699477	35699477	User_talk:Amjirka
43872468	43872468	User_talk:Msajid1
30382431	30382431	Talk:Camp_three_(Guantanamo)
14863765	14863765	Talk:Barry_Andrews
21124805	18823452	Talk:Ángel_Aragón
46142692	46142692	User_talk:Wikihao~enwiki
44122014	44122014	User_talk:World_kb24
23264754	23264754	Talk:Chilakapalem
21665879	21665879	User_talk:Moppenkrapsher
37993260	37993260	Talk:Judith_Trachtenberg_(film)
40339039	40339039	Talk:2004–05_Venezuelan_Primera_División_season
12338562	12338562	Talk:June_Elvidge
41289154	41289154	Talk:Poramadulla_Central_College
20406861	20406861	Talk:Michelle_Smith_(disambiguation)
36866145	36866145	Talk:Daundre_Barnaby
44021734	44021734	User_talk:68.14.221.3
28399742	28399742	User_talk:Rory_Duarte
32617771	32617771	Talk:2004_All-Ireland_Senior_Ladies'_Football_Championship_Final
46935002	46935002	Talk:Armstrong_Siddeley_Wolfhound
45966028	45966028	User_talk:Loran27~enwiki
19152133	19152133	User_talk:24.36.212.145
27049349	27049349	Talk:The_State_of_Mind_Report
10475999	10475999	Talk:George_II_of_Georgia
42028634	42028634	Talk:Orthomorpha
42465839	42465839	Talk:Saphenista_chloromixta
29660560	29660560	User_talk:144.124.212.238
14877729	14877729	Talk:GWG
33905542	33905542	Talk:Cossmannica_bancoensis
5361388	5361388	User_talk:Pecanbery
24000334	24000334	User_talk:Vg2grymes
43494562	43494562	Talk:Gasport_Formation
37959513	37959513	User_talk:94.14.122.246
6958447	6958447	Talk:Robert_E._Kennedy
8086043	8086043	Talk:Abu
17359124	17359124	Talk:9537_Nolan
19401914	19401914	User_talk:67.8.190.92
32410189	32410189	Talk:Renaud_cante_el'_Nord
3586608	3586608	User_talk:Snaggle
21796009	21796009	User_talk:Aflac99
32789697	32789697	User_talk:Anurag_acj
19016842	19016842	User_talk:72.87.130.246
11888722	11888722	Talk:1895_in_architecture
43336610	43336610	User_talk:Oooootron
28992307	28992307	User_talk:77.101.64.106
7776229	7776229	User_talk:74.111.18.57
14923277	14923277	User_talk:Softball_allstar91
17985296	17985296	Talk:Dobkowice,_Lower_Silesian_Voivodeship
41891255	41891255	User_talk:94.29.190.94
28490291	28490291	Talk:Miracle_Planet
8660816	8660816	User_talk:82.37.84.70
40459801	40459801	User_talk:76.98.85.23
22389399	17323370	Talk:Index_of_Wyoming-related_articles
29772001	29772001	User_talk:60.228.49.126
22369254	22369254	User_talk:203.187.197.245
18808599	12298736	Talk:Parapsychology/Archive_9
17798303	17798303	User_talk:24.177.0.169
5820919	5820919	User_talk:68.81.187.21
27245587	27245587	User_talk:92.12.43.159
17356795	17356795	User_talk:Fionnmacfhódla
44160189	44160189	Talk:Megachile_rubi
35747909	35747909	User_talk:121.1.38.253
41783513	41783513	User_talk:Lapiubellae
45014461	45014461	User_talk:109.175.143.49
45823021	45823021	User_talk:Dominik85~enwiki
2041954	2041954	Talk:Herbie:_Fully_Loaded
42730453	42730453	User_talk:190.156.230.31
34466992	34466992	User_talk:115.246.61.39
8823899	8823899	Talk:War_of_the_Sons_of_Light_Against_the_Sons_of_Darkness
32191647	32191647	User_talk:Limcba21
8124650	8124650	Talk:USS_Cape_St._George
23819702	23819702	User_talk:24.1.31.14
3549144	3549144	Talk:Imaginary_Diseases
18223494	18223494	User_talk:202.88.225.252
45736925	45736925	User_talk:Amaneh~enwiki
12039284	12039284	Talk:Murdoch_MacKenzie
17876433	17876433	User_talk:86.0.11.49
30524514	30524514	User_talk:96.18.10.68
35245604	28546528	Talk:Sueña_Conmigo
3516757	3516757	User_talk:Pak21/Image_tagging
35865216	35865216	Talk:Broken_rhyme_(disambiguation)
23716923	23716923	User_talk:Jvhemert
24838849	24838849	User_talk:K_S_Elliott
4157547	4157547	Talk:Dixie_(Utah)
27352985	27352985	Talk:National_University_of_Santiago_del_Estero
38514203	37208695	Talk:Michael_Harris_(offensive_tackle)
39764991	39764991	Talk:Ne_kažką
19888819	19888819	Talk:Freeze_thaw_resistance
22175021	22175021	Talk:Peter_Flora
2917728	2917728	User_talk:Asdre
22501281	22501281	User_talk:66.65.253.225
28370043	28370043	User_talk:Benflop
33377080	33377080	Talk:Linotype_Univers
29834565	29834565	Talk:Alliinase
8240750	8240750	User_talk:Mirari202
39704034	39704034	Talk:Eric_Rauchway
14172458	14172458	Talk:1985_Palanca_Awards
26838685	26838685	Talk:Walter_Scheller
30708887	30708887	User_talk:81.151.125.222
46371362	24168627	Talk:The_Boys_in_the_Back_Room_(song)
30404771	30404771	User_talk:Fuzzytaco
24961070	24961070	User_talk:90.199.239.77
34677810	7133091	Talk:Murray–Darling_basin
6155102	6155102	User_talk:59.167.129.41
18126128	11869803	Talk:Direct_digital_manufacturing
38790217	3967887	Talk:Guiding_Light_(1960–69)
22360127	22360127	User_talk:24.171.223.156
5238712	5238712	User_talk:67.168.52.150
30692430	30692430	User_talk:70.106.168.130
39573973	39573973	User_talk:62.242.40.71
33479732	33479732	Talk:Davies_Nkausu
25676389	6909519	Talk:Debt-to-capital_ratio
44573067	44573067	Talk:George_Sowley_Holroyd
35905992	35905992	User_talk:178.167.169.71
32794486	32794486	Talk:Dundee_International_Sports_Centre
30077818	30077818	User_talk:86.30.186.65
41147835	41147835	Talk:Jimmy_Gaynor
42208184	42208184	User_talk:Astromechology
20558998	20558998	Talk:Jindřich_Štyrský
36384186	29244712	Talk:Curierul_Național
16203778	16203778	Talk:Sekelek
29509100	28915611	Talk:Holy_Transfiguration_Monastery_Church,_Çatistë
38435609	38435609	User_talk:Aperson_Withname
32992639	32992639	Talk:Yarıkkaya,_Emirdağ
8774309	8774309	Talk:ITV_Meridian
5742779	5742779	User_talk:Super_Pi_Maniac
29322822	29322822	Talk:Elizabeth_Bachinsky
39011758	39011758	User_talk:88.98.46.100
15288786	15288786	User_talk:12.208.4.227
46158802	46158802	User_talk:Zeaver~enwiki
35528663	35528663	User_talk:Stuff01
5104465	5104465	User_talk:142.227.107.253
45000229	45000229	User_talk:182.71.128.110
44338778	37545582	Talk:Sulcospira_testudinaria
29672685	29672685	Talk:Kwun_Yam_Shrine
20794739	20794739	Talk:Afternoon_Ragas
11016213	11016213	User_talk:Bennet34
33664446	33664446	User_talk:Robertjuniormurda
47038003	23994698	Talk:Greater_nectar_bat
5717991	5717991	Talk:Ram_Island_(Connecticut)
31771023	31771023	Talk:Figure_skating_at_the_2012_Winter_Youth_Olympics_–_Qualification
2961153	2961153	Talk:Proto-Baltic_language
26095237	26095237	User_talk:86.12.50.161
13222809	13222809	Talk:Chios_(regional_unit)
44642665	44642665	Talk:Agbaja
41127122	41127122	User_talk:219.79.164.193
16248547	16248547	User_talk:70.232.140.113
2592748	2592748	User_talk:64.9.15.158
46075141	46075141	User_talk:Sherman~enwiki
10343217	10343217	User_talk:Kolls99
4079957	4079957	Talk:Mansfield
14181881	14181881	Talk:Sagebrush_lizard
21020936	21020936	Talk:List_of_rum_producers
25288180	25288180	User_talk:121.214.206.230
36976646	36976646	User_talk:177.35.134.229
11314196	11314196	Talk:Farrell_Agencies_Arena
37934537	37934537	Talk:Irmak,_Hasankeyf
34421677	34421677	Talk:List_of_new_churches_by_G._E._Street
34553606	34553606	Talk:Leonard_Mitchell_(artist)
16944548	16944548	User_talk:151.199.193.87
27664121	27664121	User_talk:75.93.161.162
38649211	38649211	User_talk:107.204.53.41
7340458	7340458	User_talk:Fuzzzz
39198175	39198175	User_talk:Riverkuhn
33141714	33141714	Talk:List_of_centuries_scored_on_Test_cricket_debut
29554989	29554989	Talk:Adenanthos_×_pamela
35086499	35086499	User_talk:99.24.218.94
7839852	7839852	Talk:United_States_Senate_election_in_Montana,_2006
31232130	6801799	User_talk:Tonyfaull/Archive_1
31232130	31232130	User_talk:Tonyfaull
34666143	34666143	User_talk:Kdx80
46654944	46654944	Talk:Yngve_Ekström
7641644	7641644	Talk:The_Junior_Mint
4887971	4887971	Talk:Chrysler_1.8,_2.0_&_2.4_engine
10433247	10433247	Talk:Sabana_de_Torres
2355532	2355532	Talk:Écriture_féminine
47263004	47263004	User_talk:Agaklsgmla
37140727	37140727	User_talk:71.50.80.237
36263362	36263362	Talk:Bad_Nauheim_station
8041205	8041205	Talk:Petrus_Peregrinus_de_Maricourt
18364101	18364101	Talk:Varzob_District
18379903	18379903	Talk:Mõniste_Parish
47049062	47049062	Talk:Tatyana_Vasilyeva
45783844	45783844	User_talk:Carilian~enwiki
31216763	31216763	User_talk:Heynow8887
25562653	25562653	Talk:Laurens_J._Bol
27294334	27294334	User_talk:87.194.112.199
20594753	20594753	Talk:I_lexi
5766873	5766873	User_talk:Sentt_McTown
33500008	33500008	User_talk:Moejoe16
41962859	41962859	Talk:Chah-e_Mirza,_Khash
29275548	29275548	User_talk:Lightlyhumoredsn
44325991	30647074	Talk:Župa,_Trebinje
19996913	19996913	User_talk:71.202.183.216
11219208	11219208	User_talk:Klkgang
47215552	47215552	User_talk:96.41.193.193
25205959	25205959	User_talk:206.255.145.16
39733724	39733724	User_talk:Xaishuang
33805976	33805976	Talk:Pillar_Falls
44956264	18342460	Talk:Almondbury_Community_School
4308919	4308919	Talk:Ski_jumping_at_the_1972_Winter_Olympics
38997607	38997607	Talk:Christopher_Gore/GA1
20011146	20011146	User_talk:Weekee08
22979831	22979831	User_talk:199.71.128.2
45843357	45843357	User_talk:Euriko~enwiki
40968323	40968323	User_talk:71.102.243.191
6879790	6879790	User_talk:Diotima_magazine
47503837	47503837	User_talk:2601:41:C102:2F47:6C1B:B138:C94C:8C41
6203606	6203606	Talk:Sheung_Shui_Station
11880216	11880216	Talk:Halocaridina_rubra
36518445	36518445	Talk:Laurie_Rosenwald
14424914	14424914	User_talk:70.49.117.74
11543317	11543317	Talk:Mary_Star_of_the_Sea_High_School
34531284	34531284	User_talk:Ma_gooocheese
44604047	44604047	Talk:Herman_Langelius
26056875	26056875	User_talk:206.127.79.211
28193110	28193110	Talk:Santa_Maria_del_Regno
43543793	43543793	User_talk:174.7.60.178
20325877	20325877	Talk:Goanna_(disambiguation)
13227391	13227391	Talk:Sony_Pictures_Television_International
30967589	30967589	User_talk:117.200.73.254
37663461	37663461	Talk:Edward_Reich
21986212	21986212	User_talk:94.99.176.34
43250378	43250378	Talk:Zamorano-Leonés
16706080	16706080	User_talk:76.29.227.221
40833391	40833391	User_talk:Jaelkoury
14420215	14420215	Talk:Harry_Terry
40705337	40705337	User_talk:2620:101:F000:700:A02F:91E3:B749:DBB6
17914842	17914842	User_talk:213.107.81.24
33912120	33912120	User_talk:203.81.165.135
42232387	42232387	User_talk:70.72.44.171
5302983	5302983	User_talk:86.139.164.89
37055151	37055151	User_talk:Cpiral/Archive_1
2387471	2387471	User_talk:ThePlaz/Image_Tagging/Archive_1
21889072	21889072	Talk:Darren_Angell
7097786	7097786	User_talk:71.252.34.231
45931874	45931874	User_talk:Ksenia_92
39564015	39564015	User_talk:Nvrk
3786488	3786488	Talk:National_Baptist_Convention,_USA,_Inc.
26230067	26230067	User_talk:70.107.243.167
196833	196833	Talk:Cardia
7011110	7011110	Talk:Semi-arid_climate
10030519	10030519	User_talk:Wekrjlsdlklksdrujl
23175622	23175622	Talk:1967–68_Detroit_Red_Wings_season
46591602	46591602	User_talk:2601:6:74C0:F84:38F2:425D:475B:D2A8
14227178	14227178	User_talk:Llysarad
31123494	31123494	User_talk:Pcuba
4007145	4007145	User_talk:Grimdon01
19635193	19635193	Talk:Demoptolemus
41316166	41316166	Talk:Snyder_Memorial_Methodist_Episcopal_Church
38264209	38264209	Talk:Georgia_in_the_Eurovision_Song_Contest_2013
29680569	29680569	User_talk:71.65.193.25
5738172	5738172	User_talk:Mlachance
33411596	33411596	User_talk:94.4.244.17
40679518	40679518	Talk:Yum_Sin-ling
46224923	46224923	Talk:Tourian
40374243	40374243	User_talk:168.212.124.112
41396503	41396503	Talk:Scoparia_cyameuta
42469256	39036735	Talk:NASA_Human_Exploration_Rover_Challenge
6902060	6902060	User_talk:Minion_o'_Bill
36323185	36323185	User_talk:182.72.150.210
33723521	33723521	Talk:Jerry_Sitoe
11482983	11482983	Talk:Phyllida_Lloyd
7488398	7488398	User_talk:81.152.192.228
18071864	18071864	Talk:Krisztián_Vermes
24977964	3771790	Talk:Peasant_Protests
43655740	43655740	User_talk:Sparkletack
33709389	33709389	Talk:Mason_Peck
41303374	41303374	Talk:Slutwalk_in_Latin_America
4798693	4798693	User_talk:219.252.70.188
40971140	40971140	User_talk:210.186.56.17
36437698	6552386	Talk:Performing_arts_of_Australia
21111382	21111382	User_talk:Donw149192
42640202	42640202	Talk:Saugus_General_Hospital
37134680	37134680	Talk:Write-only_memory
37536707	37536707	User_talk:TEDTL
41700012	41700012	User_talk:99.126.173.125
26234036	26234036	Talk:Golo_people
39865992	39865992	User_talk:108.54.52.11
18749922	18749922	User_talk:DannyTheKing
32808496	19259546	Talk:Grabowiec,_Podkarpackie_Voivodeship
34969955	12345761	Talk:Allan_Dellon
41953640	41953640	User_talk:SupportJasper
16125564	16125564	User_talk:69.104.172.169
36406284	36406284	Talk:Charles_Grayson
13920123	13920123	User_talk:75.186.41.180
17708112	17708112	User_talk:Tezz30
20215742	20215742	User_talk:119.154.35.49
44731143	44731143	User_talk:Tomycowboy
28889494	28889494	Talk:Scatec_Solar
25606297	25606297	Talk:Jilin_Television
31725739	11210995	Talk:Lede,_Belgium
20747255	20747255	Talk:Russian_Association_of_Proletarian_Writers
34067087	34067087	Talk:Catshuis
16901995	16901995	Talk:Shikoku_Gakuin_University
28625608	28625608	User_talk:72.35.163.100
4730146	4730146	User_talk:Xonhelsing
43410459	37949819	Talk:Orissa_razorbelly_minnow
36607492	36607492	Talk:Kerstin_Thiele
24569941	24569941	User_talk:93.136.12.115
13395990	13395990	Talk:Sir_Ralph_Assheton,_2nd_Baronet,_of_Middleton
13946671	13946671	Talk:Lafayette_High_School_(Louisiana)
41157939	41157939	User_talk:82.69.111.76
35144120	35144120	User_talk:209.91.107.176
40330322	40330322	Talk:1986–87_Irish_League_Cup
38755034	4650735	Talk:Napple_Tale:_Arsia_in_Daydream
15716845	15716845	User_talk:98.210.88.112
36411021	36411021	User_talk:50.71.163.55
12621019	12621019	Talk:Defeasible_estate
46638515	46638515	User_talk:162.254.184.26
19289259	19289259	Talk:Philip_S._Cifarelli
10668563	10668563	Talk:Kornel_Ujejski
8693958	8693958	User_talk:Jason_mCguinness
13165392	13165392	User_talk:74.121.40.153
20801855	20801855	Talk:Tawa_Railway_Station
30299156	26849465	Talk:Choptank_tribe
3674023	3674023	Talk:Seven_Sister_States
32482230	32482230	Talk:1936–37_Czechoslovak_Extraliga_season
41849843	41849843	User_talk:212.49.136.28
10947298	10947298	Talk:Roman_Catholic_Archdiocese_of_Bobo-Dioulasso
18239514	18239514	Talk:PPP2R5C
22337051	22337051	User_talk:Shinxlove
21324518	21324518	User_talk:Bluehotel
20849578	9382687	Talk:Fortress_of_Doboj
41698631	41698631	User_talk:Edged/Archive_1
36686161	36686161	User_talk:Tonmoy0526
31110697	31110697	User_talk:173.171.215.79
8395057	8395057	Talk:Nebraska_Highway_13
14100978	14100978	User_talk:124.107.222.80
33951945	33951945	Talk:Anthea_McIntyre
5408677	5408677	Talk:Battle_of_Route_Coloniale_4
16596850	16596850	Talk:Australian_Shooter
7756486	7756486	User_talk:Lordprice
43997251	43997251	User_talk:68.192.31.246
40644701	40644701	User_talk:58.164.1.148
47500835	47500835	User_talk:18.189.38.230
40622669	40622669	Talk:Borane
34765784	34765784	User_talk:Karjo111
17817278	17817278	User_talk:71.177.31.113
27999403	27999403	Talk:Chantel_Sauvé
