page_namespace	page_id	page_title
3	33804765	71.210.109.119
3	31284220	67.43.18.80
3	9490873	82.35.160.225
3	8927663	69.151.232.60
3	10457541	217.126.35.150
3	34616341	67.246.57.153
3	40928766	Gre975
3	14033605	Ibekniyazov
3	20043907	76.113.171.95
3	20572920	99.249.8.214
3	45937898	Lawliett~enwiki
3	19991840	189.243.32.170
3	20359104	Guavagirl
3	11346218	Bill_slagle
3	25169846	75.86.242.154
3	37781224	117.201.55.155
3	17128017	121720TH
3	9788940	125.253.33.208
3	36879375	96.236.191.86
3	47182679	Hockeysea
3	25389246	75.185.56.241
3	36216521	82.47.247.69
3	27542308	68.58.209.213
3	20599298	157.246.129.136
3	22393843	149.254.218.1
3	35008471	Tommybird
3	41142887	71.195.213.206
3	30504397	124.83.14.162
3	42358223	31.50.135.143
3	21702270	Comangle
3	31747756	Vaibhavatul47
3	26887507	97.124.66.29
3	27427425	5+upid_s.o.b
3	20836472	Araghuwanshi
3	6625539	Coupdoeil
3	10843239	71.131.9.255
3	32002940	2.26.185.44
3	20225088	151.197.124.166
3	43910618	50.137.177.192
3	9876693	CLForsythe2007
3	33743003	50.43.30.85
3	27530521	86.185.185.229
3	20851607	24.253.79.167
3	34071005	68.102.43.6
3	19302085	4.156.231.166
3	15178225	97.84.137.98
3	33156894	200.108.109.132
3	29939674	Johnnyboi159
3	8627877	86.134.48.26
3	16591276	Pseudomonas/Archives/2006/April
3	34090557	190.230.97.144/Archive_1
3	21800178	Erutuon
3	3464237	67.86.34.14
3	34998821	Roger_Kovaciny
3	31141489	Bellerophon/Awards_and_recognitions
3	40370357	117.196.155.81
3	42939093	Aidan1744
3	31451069	99.251.224.126
3	35017407	Gthomasholland
3	17200687	Cooltut
3	46567717	安右
3	44231633	220.226.138.194
3	46100349	Shadow750~enwiki
3	6824299	84.174.218.119
3	35833554	Conair123
3	26628867	24.36.204.160
3	46124929	USS_Enterprise~enwiki
3	41117474	Lentarteur
3	11931358	Clemenjo
3	24613277	169.226.18.90
3	34197336	Ajrcarey
3	7478861	86.34.250.142
3	18165509	77.98.23.191
3	29401258	86.143.229.122
3	25696711	98.68.128.9
3	46857566	2607:FCC8:D2C0:6700:CC84:2D4C:C922:E455
3	33056218	72.188.28.109
3	15650773	AlFeldzamen
3	24995075	75.15.240.118
3	33514511	99.250.110.140
3	30109118	140.247.4.249
3	26144657	76.219.161.0
3	39588736	70.162.87.85
3	31073400	184.97.1.216
3	21945165	65.35.243.95
3	7409871	ABwiki
3	25494006	Acf2125
3	29326482	95.247.210.17
3	13117231	86.42.145.33
3	21045530	24.192.91.60
3	26209162	173.206.67.209
3	39558105	141.136.190.241
3	39232702	153.129.170.122
3	37181636	98.199.118.74
3	44421581	71.255.37.9
3	28020526	75.54.122.153
3	6388285	Miro.gal
3	7014200	Tsinoyboi
3	29654603	168.156.136.51
3	40532228	Adrianfpb
3	16076502	72.20.73.149
3	23748445	75.2.25.27
3	22281021	69.205.94.133
3	37281174	Jonathan.yap
3	47350102	23.125.24.57
3	12584644	Oink_oink_oinky
3	45997060	Nesibe~enwiki
3	33558803	188.141.15.59
3	12474848	Kissmybass7
3	6978748	82.70.196.61
3	14889906	81.253.63.61
3	23650639	Kikoguzman
3	9620753	Jgrigar
3	38169523	Elijahwaldner10
3	41598399	Sweetheart10252002
3	36358727	Tommylawhon13
3	16653956	GuyanaMan
3	45974144	Miecia~enwiki
3	47587155	Eryk_(Wiki_Ed)/Biographies
3	21306470	98.127.39.24
3	47543409	86.153.71.115
3	45697163	49.150.141.117
3	18434709	24.215.235.199
3	42268986	76.165.33.163
3	29680501	Zendergo2
3	45449960	Marcomm15
3	35797370	59.184.168.85
3	18643307	Redskin95
3	40605140	67.181.120.30
3	23764065	86.163.86.246
3	17596510	76.23.149.74
3	30277336	79.25.160.9
3	23383269	Imrocking_22
3	30360500	Nesteoil
3	34710171	Samuri7899
3	26658683	98.114.142.62
3	25313154	99.178.153.242
3	14398674	Imuzak
3	20047758	80.143.104.75
3	19151260	90.194.148.103
3	30556456	92.104.129.168
3	29715956	83.238.5.206
3	11546922	71.179.102.220
3	34048578	99.34.6.32
3	34852492	Philippe_89
3	31030285	Shadow20205
3	27510444	70.52.6.51
3	24347108	74.105.215.192
3	27453231	67.251.87.54
3	45829917	EAF~enwiki
3	41599095	74.129.57.157
3	31985732	68.4.224.24
3	40456145	Sparkman_Law_Firm
3	33232830	70.36.212.48
3	30788457	68.81.34.134
3	34397381	Atlan/Archive12
3	27491743	173.63.222.53
3	42293815	Digbickdan
3	22176936	208.54.90.55
3	33098099	Mike_Weaks
3	28995372	66.30.131.61
3	44453673	172.8.29.138
3	25858298	74.95.198.49
3	20527323	Chem540grp6f08
3	37327746	Mozeze
3	46213258	Winifredporto
3	34988672	GrumezescuPetronela
3	45200523	24.32.41.203
3	11086446	76.22.72.124
3	16642883	88.234.215.131
3	4258976	68.7.0.112
3	43051861	Raghavendhra
3	15663839	Bearzer
3	47012275	Elazarb26
3	10724024	Noucamp23
3	46656098	苗建国
3	33122805	49.202.71.151
3	36004569	124.183.151.108
3	12935857	65.19.241.23
3	18936168	70.111.12.172
3	10614264	Melbourneit
3	21984831	82.41.20.8
3	35408737	149.172.159.76
3	34597028	69.94.203.3
3	26299365	Lolieditedit
3	42547141	2602:306:C5C8:3EB0:90AF:76E2:2CB9:ABC5
3	20585091	86.141.243.103
3	41044161	Hdhdhdhd
3	38314440	Giribarne
3	40346216	71.234.59.55
3	45734607	Alex228~enwiki
3	25158465	Businesslawatty
3	24594548	Iloveblumpkins
3	16523514	Samuraidude123
3	6954439	Terrie95
3	9734946	J-Town
3	26202170	70.50.104.167
3	15416019	142.33.30.82
3	25964559	Shotgun84
3	17129987	78.16.32.112
3	11753262	Sum1_ur_not
3	46091752	Status6~enwiki
3	46715878	54.71.157.113
3	31591723	152.26.239.73
3	33128445	Nnu1024100101
3	10146029	64.4.236.135
3	13916283	65.30.86.70
3	12441430	Vizerai
3	1085040	66.26.191.18
3	11222262	Mbiesiada1
3	11657005	91.150.125.55
3	33693100	Bavê_Şêrko
3	38231161	John627
3	42193877	169.157.192.73
3	20191885	203.184.47.47
3	26731783	74.218.176.50
3	29383546	75.45.71.133
3	44911188	70.112.136.43
3	41718253	80.120.96.150
3	27659355	86.23.95.232
3	27324863	69.230.72.61
3	41679278	Lets_cause_trouble
3	45733146	Alex833~enwiki
3	10875401	Patriciaaor
3	34635930	114.130.39.85
3	29340051	174.31.246.79
3	31198869	13loodchoke
3	29804232	198.150.19.104
3	31236014	Socholo
3	27217427	114.77.226.227
3	20500330	168.169.180.63
3	44014702	Cian_Yyj
3	8590381	Rajeev111
3	29511916	82.43.157.73
3	38535108	86.168.136.6
3	37567330	Jennette_P
3	28426494	Shameekia11
3	23441954	79.114.54.177
3	45370039	Jeunine
3	25813060	65.5.253.197
3	30981065	Prince.dhankhar
3	25737986	Gizm~enwiki
3	12758148	24.187.162.70
3	39489567	Polski1234monday
3	35377196	201.198.202.43
3	13372205	72.193.232.29
3	36764917	NigerianNinja96
3	40484093	213.48.45.93
3	23487780	Leapsorymt
3	45446496	Bladethornton
3	32381318	81.157.149.7
3	25121870	Ketabatic
3	21748369	200.118.46.64
3	45083158	Damieonf
3	17577864	76.182.199.53
3	35986091	71.255.165.14
3	13639123	69.138.22.254
3	16801189	86.159.43.186
3	40697279	68.173.149.55
3	12242970	Vikramrajan
3	31314106	173.52.244.131
3	43379876	181.136.249.82
3	3348236	Will_ffmedic
3	25568636	65.17.164.145
3	31798339	Qwertyuiopasdfghjklzxcvbnmqwer
3	46150885	Xxxxxx21~enwiki
3	41053755	72.82.177.252
3	46698350	Ragax
3	22852636	68.223.245.86
3	38733353	184.69.74.126
3	22298610	24.5.143.254
3	24758344	24.248.231.169
3	46685163	78.192.190.66
3	22267106	166.191.222.52
3	21065768	Timms_Connor
3	9533495	71.137.4.187
3	44940598	Rakesh55555
3	22151168	82.22.205.164
3	34195483	66.54.75.199
3	39168060	Hypertextual
3	9611238	PopejohnXVI
3	22799406	205.235.63.14
3	38681628	IAMSOMEBODY130
3	12825858	RodrigoCC
3	36090870	Primetimelive448
3	28647842	97.114.152.20
3	32634699	81.38.91.201
3	36616055	Zerkroz
3	2195622	70.110.131.137
3	18320290	Will.reid1
3	36681308	98.114.220.19
3	25695221	67.142.165.37
3	45870096	Gulzhanat~enwiki
3	13643873	87.126.249.106
3	23395200	Jappalang/Image_stuff
3	7519370	Marion2u
3	14335592	Maxwellian1
3	47388600	172.5.73.22
3	32526760	Vscorpiom
3	25594956	119.92.247.32
3	34468989	Rahulraya116
3	17071173	Jascess03
3	46707295	74.240.161.110
3	11310225	74.133.199.163
3	31370543	201.243.192.124
3	9777881	86.15.247.204
3	47591337	190.231.167.49
3	1315581	Cacahuete~enwiki
3	36811901	Tito_sadek
3	45926291	Joy4ever~enwiki
3	26426140	78.145.164.191
3	22531193	Ryanwbabcock
3	21314429	87.75.139.72
3	40423626	Fofatalal
3	29690388	Asesor
3	24861604	130.108.59.88
3	16114621	71.76.153.140
3	31051697	Yavapaicollege
3	38302491	99.66.184.255
3	12812023	Yfang
3	22006632	69.119.144.188
3	45782472	Canbo~enwiki
3	42729337	Ultraspecticalx
3	30025444	68.14.161.230
3	11153027	68.161.166.176
3	11265246	71.161.92.183
3	22622848	Doublebl
3	19429644	66.57.65.156
3	46565993	Killoraclenoew
3	15282950	Aceless
3	30254848	68.196.172.251
3	5114821	Butter_Bandit
3	40112042	2.120.233.52
3	3773037	Tdukes91
3	32850597	Aldo_Palaoro
3	29926361	86.128.134.155
3	38681845	Drmargi/John_Reese_(Person_of_Interest)
3	34400872	Robbiekayo
3	29117207	Smackpack
3	14674558	Azriah
3	45349470	Lchamp548
3	33219260	184.19.15.110
3	41217500	172.250.93.21
3	19370183	Roversreturn
3	37950311	68.169.152.83
3	22460177	Kkennedy222
3	45041302	88.104.88.27
3	24328051	66.192.70.221
3	38820010	Arash.akbari76
3	19341151	138.217.154.175
3	42112313	174.124.249.179
3	45817998	Dewdrops~enwiki
3	5722381	207.203.128.28
3	38492660	131.193.243.142
3	30347489	Goodfaith1
3	24851054	174.106.88.71
3	17087606	Jlinke1
3	36394195	2.99.104.24
3	23613068	Iamwikiuser
3	29950930	Caberra
3	20994679	86.134.180.177
3	44102542	99.252.170.157
3	11936960	Crazyenglishdude
3	35592074	98.86.39.104
3	20498144	77.29.130.238
3	30191128	87.254.65.228
3	45934252	Kant~enwiki
3	10133055	69.207.128.32
3	43435141	212.219.93.117
3	18313246	59.93.194.56
3	4769960	Mde2006
3	12530563	71.203.240.146
3	27992830	208.101.136.244
3	14481747	Robert_Arnold_Conrad
3	40086744	Antioptic
3	47427878	202.163.67.220
3	15450305	88.91.190.165
3	25371722	87.36.19.33
3	14979298	81.96.158.224
3	33792950	MNINews
3	20794699	76.23.112.185
3	45670414	Hidden_Creek_Farm
3	41191428	208.64.150.211
3	17575993	7brutal7
3	36392618	118.92.53.190
3	24763708	Tfgrt1
3	9977695	86.153.146.254
3	47342580	Robvanvee/Archive_8
3	23390579	Nwald
3	34221654	74.177.97.104
3	10359525	555michael
3	43605000	Chriscromwell
3	26125396	Bababouybababouy
3	22385025	200.92.63.154
3	40414074	Honeychildstory
3	13096665	205.234.12.14
3	40147847	MP1307
3	41489732	182.185.255.34
3	15204016	207.172.201.137
3	44880792	Famous7s
3	6193640	Nadia0005
3	46117928	Tomatopizzaa~enwiki
3	27404365	68.5.95.226
3	19347009	65.50.9.12
3	8233695	72.187.199.8
3	21690269	85.242.192.18
3	14808443	24.210.222.211
3	46453225	82.46.162.242
3	23769740	91.85.168.166
3	5735533	CZeke
3	43685433	Ehira3
3	42149848	176.24.88.156
3	30627324	Fanofmusic2
3	29714681	68.231.89.107
3	11047413	Ahuebner
3	38164728	Cardfila
3	22141966	89.243.152.53
3	7637262	Agent_Beaver
3	37161578	Tomica/Awards
3	27544048	85.108.122.97
3	16274112	24.180.255.9
3	5362346	Mark1978
3	14140159	EvanlloydASA
3	31280869	74.13.89.180
3	32338967	31.151.100.229
3	45853052	Frankenstein1~enwiki
3	41474350	Kittikorn_nokjanthuk
3	13047408	No_more_Rhyme
3	5039641	Questmaster
3	35201676	Editor-jtsm
3	6111523	86.120.132.92
3	31937940	68.98.159.113
3	13127598	Travelexpert
3	36501753	82.40.137.16
3	41877275	109.99.57.190
3	19321044	69.153.123.127
3	46003521	Mini007~enwiki
3	9811772	84.70.216.17
3	22990476	85.169.47.181
3	45470514	14.200.171.16
3	13101969	71.239.84.153
3	10183545	69.251.181.56
3	46771522	39.55.132.187
3	19415452	72.192.3.155
3	20605782	Jagbag2
3	38494078	LIFEinGARD
3	24060909	70.20.193.138
3	22857271	90.214.176.4
3	35591801	94.195.8.116
3	23517766	Kuya-Bob
3	45860617	Geo266~enwiki
3	4263483	Lacatosias/Archive1
3	22398432	71.46.49.251
3	22803265	76.116.108.140
3	17729214	TheAndyManCan
3	10201619	168.216.86.183
3	9735481	84.9.146.58
3	29485289	Khujand
3	25297608	94.171.144.215
3	37044639	166.104.211.30
3	10260644	Lauramc81
3	29356385	84.128.157.195
3	34081327	122.161.97.149
3	24849242	Cvrolijk
3	36162290	St3rz4evaz
3	31970998	69.24.42.222
3	21831164	82.28.228.143
3	46012250	Ortal~enwiki
3	13284401	PhantomS/Archive/September_2007
3	39261575	94.142.39.148
3	31026302	76.68.4.81
3	33318885	69.47.140.194
3	4878767	Keshlin_Naicker
3	23978546	Cromptod
3	20322645	67.181.145.75
3	6769580	Kulkarni_1969@yahoo.co.in
3	23652175	75.8.92.81
3	12542179	69.119.8.217
3	10592954	Agreenbhm
3	39332349	107.205.200.155
3	45903115	Innuendo~enwiki
3	43236203	Vijayrajgautam
3	45985958	Mrossetti~enwiki
3	40186098	79.66.120.159
3	47607888	Thine_Antique_Pen/Archive_6
3	38837110	69.132.61.0
3	46772138	Baklanar
3	46127313	TZO~enwiki
3	29931329	LHvU/Stuff
3	13861671	83.27.250.45
3	44840176	1.186.137.195
3	30989394	Xav99
3	46467930	108.44.196.124
3	19557906	Waqasyousafzai
3	36579594	76.89.163.171
3	13650001	Ocelotwonder
3	25797236	LindaBrennan
3	15132169	Steve_(usurped)~enwiki
3	28517608	76.69.0.51
3	31391178	96.39.50.74
3	42731407	108.39.171.11
3	19918610	68.13.143.14
3	4927922	Azina~enwiki
3	19824416	90.210.128.54
3	40509478	Sairukh_khan
3	38222417	Anjasasmara_Pamungkas
3	40877258	117.193.39.80
3	4041901	Veganoutreacharound
3	29680792	Kujo85
3	14436817	72.45.195.175
3	34099426	68.11.114.182/Archive_1
3	32145505	Flagsofguam
3	34398249	Jorginho_2
3	14129038	68.45.114.208
3	45506361	209.183.131.83
3	38477564	84.58.17.42
3	11143203	81.157.65.228
3	1595915	151.213.234.125
3	24138305	Bobsmycat
3	11362499	61.229.101.67
3	13277925	NUFC_andy_NUFC
3	18414169	69.49.146.245
3	45746802	Apolenka~enwiki
3	23967508	Maxtuch
3	5348582	Gmack1
3	42940105	68.51.74.137
3	15639636	Albmail82
3	25229110	Alcohol2010
3	29078419	Ourmicrolending
3	24856716	121.245.64.166
3	26388813	75.54.87.20
3	42462202	Yoursisters_friend
3	28333379	71.193.72.42
3	17927860	4.225.214.98
3	19278853	Nerdyboy321123
3	11732570	195.225.189.9
3	38791230	182.68.167.153
3	15342040	212.116.198.122
3	19810056	129.59.150.217
3	18469789	60.242.150.44
3	37446339	71.170.92.89
3	35304557	Cuscohotels81
3	13140448	Mv_prasad
3	11540057	124.148.76.37
3	37324788	Taylorw3
3	10714557	JBpaulsen2
3	25900614	Eparker3
3	37501480	109.53.177.230
3	25381492	76.197.130.49
3	44534658	Ogaeinternational
3	12662922	Hakarak42
3	19116895	71.11.87.57
3	35533113	Mintyfresh2012
3	31088601	Protect_Mass_Children
3	22567837	Ben3369
3	5793461	Denysmonroe81
3	46104231	Shortway~enwiki
3	46459365	121.220.102.72
3	13249265	86.143.25.87
3	8746606	Varrio
3	8894787	Chinadave
3	9847663	Littlehands97
3	7942353	69.91.36.29
3	12044941	Sidni8~enwiki
3	42226098	Av_information
3	31696530	188.223.133.60
3	35672150	62.40.54.8
3	34607020	YakuzaMaddDogg
3	44405355	Gadlazuwoowoo
3	32971525	121.223.229.168
3	19311116	74.210.115.84
3	38554165	JulietHotel
3	25974003	Garrylydon
3	33961889	114.79.18.31
3	28435948	Can't_disclose
3	44106981	Weerapreya_Carter
3	22873859	121.247.138.168
3	40008310	99.39.246.74
3	40588371	Rubikcubeproductions
3	26953054	58.8.35.11
3	47432863	49.144.11.70
3	14461291	99.238.5.44
3	29937527	Hokiesteve
3	32528405	Hepp2
3	15338459	Wittyhobos
3	1428108	Psobot
3	45733569	Alexander25~enwiki
3	40717215	Pedrofig2000
3	8237761	Dlester21
3	10627727	Pr0ximale
3	8767661	75.7.22.252
3	30127222	158.121.186.76
3	33244340	74.108.104.113
3	46145416	Tsoupas~enwiki
3	12132066	Mhamayil~enwiki/
3	15714375	74.167.198.163
3	8322872	70.118.119.46
3	37902680	24.99.161.190
3	46366502	49.202.58.82
3	13202891	81.79.111.50
3	39669544	108.233.117.58
3	40959573	108.212.224.88
3	32074786	69.177.115.59
3	19581256	64.231.242.136
3	17595525	Jjbrien
3	38701476	Umadbrah69
3	36685064	Sophia1986
3	46968265	Uniboost
3	7205885	71.192.246.164
3	25991382	Zerotonin
3	15105870	68.80.181.101
3	46363884	96.5.29.12
3	18328663	BinAl-Turki
3	30656019	Abiturnerr
3	20398527	68.181.221.166
3	38773886	Dmakaridze
3	44022418	109.77.192.116
3	45916623	Karenxxx~enwiki
3	37734280	108.93.236.9
3	30475929	74.190.47.176
3	29326402	80.192.42.134
3	37108178	90.212.135.244
3	6186743	Gemstar1
3	13402703	76.190.143.85
3	26695253	Billinghurst/Archives/2010/March
3	7474527	75.4.97.139
3	28357568	99.163.99.128
3	30690238	187.22.249.24
3	41625716	108.185.47.208
3	31883165	PeacePianoPlayer
3	19137715	MBisanz/ACE2008
3	38434095	99.229.24.26
3	27649321	97.91.131.100
3	45823186	Dintel~enwiki
3	19789182	168.250.16.149
3	8036348	Knightrider1984
3	29702967	94.169.253.127
3	47476767	166.170.40.39
3	31580782	58.161.138.220
3	6483471	80.7.67.130
3	8884111	200.139.115.11
3	11339785	Loosespots
3	12970568	80.78.71.214
3	26750063	98.239.179.159
3	29760899	68.229.66.231
3	37507661	Mmgtdwstlfssls
3	23383812	Nick_francial
3	39829307	Krorphish
3	20373499	Myaymaz~enwiki
3	26840905	76.191.204.4
3	24042164	Pbjmanagement09
3	21154855	75.85.48.45
3	22967611	Zacksf99
3	12274876	Sqitnocx
3	28682077	Nblc10
3	4399747	Jazriel
3	27875586	Monchycapricho
3	42488103	182.71.198.102
3	5001263	70.156.234.138
3	40641996	50.105.28.201
3	30282220	86.9.159.222
3	22922483	Susies_owner
3	34703110	220.253.50.41
3	20193652	121.247.248.120
3	13570334	79.64.122.53
3	26215605	75.198.139.142
3	15862074	Sykes69
3	26919008	Demon_lover666
3	6748188	85.164.92.65
3	32819808	Coops78
3	45440230	Stefan_Toporcer
3	44188832	RebelliousSOUL
3	19394556	88.44.77.184
3	12973835	69.143.214.71
3	18504063	141.154.70.249
3	40980112	202.67.40.28
3	3442810	209.32.71.146
3	31670718	Kashmirleh
3	35701012	68.82.230.80
3	24823329	Defense_Analyst
3	20120679	Omalu
3	33768801	91.191.57.254
3	37724815	86.40.46.230
3	46413993	Coldsprinkle2012
3	20391840	216.11.146.223
3	39188582	80.30.241.25
3	14492377	Lifranck
3	31694137	70.169.150.135
3	21811844	92.19.122.122
3	26795745	173.56.70.156
3	17283788	69.125.6.56
3	32553617	Rafalopez600
3	38336115	194.80.173.250
3	25767613	Digitalpartner.ca
3	12570382	Goldix
3	37948107	Muyeedkhan69
3	39989209	190.134.87.130
3	4121849	69.125.200.72
3	31310385	76.170.240.153
3	33034993	Sandstein/Archives/2011/September
3	45376166	98.220.235.83
3	29517613	72.2.84.133
3	89487	Vknightbd
3	19562333	72.71.167.58
3	15337769	71.121.90.230
3	21731094	204.82.85.46
3	39318734	151.245.73.97
3	11854363	Maxfli_balls
3	25243819	Husk2009
3	19557636	92.232.131.37
3	19233249	67.186.246.202
3	25987667	Mattitron
3	29902263	112.198.205.49
3	45394564	DogPlays
3	6190558	86.129.223.8
3	46388243	御飯
3	39760283	24.138.186.192
3	34970828	108.212.154.35
3	36113697	98.151.175.235
3	19509000	78.144.143.240
3	27094056	96.60.197.229
3	34842890	98.228.192.31
3	46315713	67.84.48.104
3	14997068	72.229.220.8
3	15987406	81.235.250.168
3	36173040	Dr.Davis_A._Jr.
3	22787505	83.86.241.118
3	46419605	190.236.232.56
3	35882908	Lanikoala
3	13544943	74.76.154.186
3	11408275	89.210.60.230
3	31090781	DAmicoThunder
3	4571531	Esexymom36
3	33940865	Alisastewart
3	15730890	Eurov1997
3	37802924	Ermawan/sandbox
3	39036443	AmercanSports
3	44179543	Vgsaha
3	20302095	68.197.99.88
3	42508915	Destiny1016/sandbox
3	36201402	178.167.155.160
3	19149333	90.208.197.54
3	27128631	Bortson
3	9036191	Yellowchrist
3	24235350	Jcorn96
3	31930206	Sigidagirl
3	34814856	184.47.170.233
3	25803706	212.219.94.216
3	12891316	Abou_Saadat
3	30284171	98.92.202.61
3	25424846	Hepesh
3	5662409	Jsc6545
3	10019408	70.171.33.190
3	32177350	184.59.132.201
3	32168905	64.229.7.82
3	40156774	211.24.17.229
3	4214233	Brookie/Archive_3
3	30238834	99.56.162.186
3	28203316	91.109.235.43
3	42392237	Bass_hunta
3	36819635	67.84.171.67
3	26133205	Dude91xx
3	5050557	80.195.206.162
3	25959174	AussieJules09
3	10386380	77.107.200.163
3	999194	Summerprince
3	19133762	72.148.204.236
3	7026241	60.228.66.93
3	7564679	85.156.236.179
3	46169847	Yaner~enwiki
3	32408297	66.42.250.233
3	35175423	Someone18
3	36829465	Greerat
3	47164972	Hansack22
3	41183582	67.61.109.196
3	19866559	68.16.129.106
3	32072372	Alibrat23
3	11494920	74.122.243.136
3	12985211	Hassanazmat
3	19465441	Hthrower
3	45926705	Jrcat~enwiki
3	5304941	81.151.214.9
3	14946954	71.31.130.20
3	18123922	75.148.60.244
3	38264776	67.165.0.98
3	17269619	Levi_01_marines
3	44936493	196.210.145.61
3	41851074	VandVictory
3	26139187	209.165.254.250
3	36994454	Keithbear
3	42373433	Staronic
3	40516154	Odysseycomputing
3	36656608	Haydn_Hopkinson
3	33168774	Ashyuooo12
3	40512894	Surrealanarchy
3	3915550	Hormone~enwiki
3	41317436	Quash2kl
3	19459945	64.247.102.163
3	31167404	Rousemode101
3	39068576	75.36.39.110
3	35157186	Maxspinner
3	27686017	75.74.125.178
3	45505392	121.216.71.175
3	46214276	101.255.74.50
3	11119957	Arandomrapist
3	13810789	Vacum
3	29791192	74.65.192.91
3	32364407	189.223.57.34
3	8208241	125.23.142.19
3	21109843	Ikip/Sausage
3	5076678	87.74.59.110
3	44031969	Pagani3
3	24604062	BanTreVN
3	32002262	98.161.42.135
3	27910161	PirateF72
3	20122194	97.84.173.237
3	7920292	75.25.67.191
3	37291215	213.55.109.101
3	27119067	79.181.27.17
3	22265149	82.30.244.110
3	45817242	Desale~enwiki
3	7950433	74.133.71.164
3	16833401	Carrottop474
3	19816615	217.44.155.183
3	27799762	76.219.201.113
3	39927039	Veggiesclothingco
3	35985382	Trey_walters
3	11764953	85.97.104.206
3	1963342	Goclenius
3	21739616	71.108.134.65
3	27949550	64.253.219.179
3	29614078	99.142.91.125
3	37862416	Eurocentral
3	20676865	65.126.116.239
3	9903027	Color_africa
3	14924187	70.16.236.13
3	38350923	184.166.80.220
3	42520122	59.91.125.40
3	27005449	Sirbuttknuckle
3	35097027	Tyler_Abercrombie
3	31335366	32.59.64.208
3	43756703	Eivindvestenfor
3	32039739	95.104.44.70
3	32211532	204.111.36.65
3	1006082	82.112.139.225
3	27362897	Eyesofthecrow
3	5640126	68.46.79.161
3	44466557	144.36.211.102
3	32071224	80.6.127.219
3	26149489	Schumrossi
3	41267027	Bryan0900
3	5602320	70.107.115.174
3	46001515	Mika255~enwiki
3	42058016	74.111.245.117
3	37317124	221.127.80.130
3	16473164	Atoldr
3	21492295	Sekarb2w
3	23885999	ParsifalSA
3	31692840	99.226.236.224
3	32955711	Zakir375
3	17782170	Aravinth_The_Great_AWO_STYLE
3	31206111	71.30.25.74
3	19769820	Hawk_xing
3	31862978	204.210.128.2
3	24973536	Goldeneyedgirl
3	30995908	138.87.146.160
3	8958564	210.211.241.241
3	20312614	Wenks511
3	46012405	Orwell~enwiki
3	22481542	222.154.177.95
3	31038436	108.2.148.84
3	37267836	66.68.24.227
3	4633769	Mcduffodonnell01
3	27227047	Chancer1234
3	39011249	Jewsburning101
3	45353097	Paulgramm
3	21546063	Steinchen
3	41161319	Morrisburgnews
3	23460811	Antopeople
3	15526724	92.233.32.244
3	2834617	68.74.153.166
3	30549115	95.146.3.241
3	45786041	Catarina24~enwiki
3	30408704	Retired_Leo
3	20732860	Ashlotte
3	36062709	Xybandit
3	30608567	85.70.87.168
3	36267139	173.248.210.7
3	30387965	75.132.218.77
3	10296654	71.135.35.12
3	46540828	MsGolden
3	46291612	Ujagtap89
3	31542958	88.222.37.56
3	21848582	74.75.69.167
3	44536106	Falleiro_Savio
3	25021610	JAG324
3	38118109	Feli_morelli
3	22515008	72.90.105.10
3	40897823	124.125.56.167
3	43144307	78.147.27.212
3	7896062	70.92.113.243
3	7039815	72.70.118.121
3	5397467	208.255.105.3
3	31821675	AmaCol35
3	40417326	37.105.104.209
3	23836731	Ryan.nokes
3	18436610	71.141.132.35
3	39420922	Olympushex
3	22599661	68.34.140.20
3	34260243	86.133.182.33
3	30537804	86.157.65.97
3	46476793	Sandra-Farsad
3	19850271	68.227.60.112
3	18108330	202.173.182.87
3	24817550	68.115.27.181
3	22445882	70.76.103.14
3	7529173	Micoedu1
3	9204688	Hardip_ind
3	26886597	Joeandaliciainthelibrary
3	24559097	142.68.195.94
3	21948715	Haler37
3	12171580	74.114.56.13
3	36477562	216.197.157.105
3	29077346	70.95.161.242
3	14259503	Homun
3	16037896	Serboalt@aol.com
3	42784099	94.250.10.130
3	20978589	81.159.233.117
3	34517329	216.48.211.83
3	44453161	LuckDaBoss
3	11804662	70.185.188.215
3	24234794	24.235.193.160
3	25549231	68.40.179.249
3	3279282	129.10.210.166
3	45923963	Kimelle~enwiki
3	33872748	Hoody_Bird
3	16820065	76.234.145.138
3	16228640	66.177.226.25
3	46300408	Misscadaveroux
3	21841754	203.177.213.10
3	16914620	213.212.192.251
3	1745099	68.161.81.74
3	36873282	TwilligToves/Archives/2009/October
3	37733732	94.14.185.172
3	44598170	Meldehart
3	11050447	Jussy9981
3	38370431	Georgergrooves
3	39591058	65.95.12.161
3	15422343	86.0.48.138
3	37337729	58.111.203.9
3	25024635	82.36.90.225
3	23389847	Cwonders
3	45906998	J.B~enwiki
3	19685966	92.60.28.220
3	7801936	Ana_Fodor
3	29164555	213.178.107.153
3	47344707	78.101.204.3
3	39121145	86.41.145.24
3	32087277	Ophi13
3	42402765	82.201.169.226
3	44069273	97.77.93.245
3	42918802	Abhiqadoha
3	41803513	Frosty7709
3	1157485	24.124.100.18
3	17872905	74.219.193.148
3	40645541	Socialmime
3	34100311	69.141.43.119/Archive_1
3	45776337	Bmert~enwiki
3	43726974	86.142.120.153
3	35311799	96.41.236.211
3	17594066	APSR_oldhip
3	13143059	76.190.133.96
3	24975037	204.62.39.33
3	33051545	Mr_trebbisace
3	34726383	213.154.8.108
3	40538401	Vijay_chaurasia550
3	13572180	Majorly/Archives/10
3	22265985	124.169.1.212
3	11752599	Hello1989
